Country;Year;fertility;life;population;child_mortality;gdp;region
Ecuador;1991;3.669;69.336;10493498;54.1;7685;America
Ecuador;1992;3.576;69.822;10725281;51.5;7672;America
Ecuador;1993;3.488;70.298;10953182;48.8;7652;America
Ecuador;1994;3.407;70.766;11173647;46.3;7805;America
Ecuador;1995;3.335;71.226;11384506;43.9;7811;America
Ecuador;1996;3.27;71.681;11584074;41.6;7781;America
Ecuador;1997;3.213;72.127;11774005;39.6;7951;America
Ecuador;1998;3.161;72.558;11959586;37.7;8045;America
Ecuador;1999;3.113;72.971;12148188;35.9;7511;America
Ecuador;2000;3.068;73.353;12345023;34.4;7444;America
Ecuador;2001;3.025;73.693;12552036;33.1;7593;America
Ecuador;2002;2.983;73.985;12767415;31.9;7753;America
Ecuador;2003;2.94;74.233;12987992;30.9;7814;America
Ecuador;2004;2.897;74.441;13208869;30;8300;America
Ecuador;2005;2.853;74.622;13426402;29.1;8582;America
Ecuador;2006;2.81;74.794;13639708;28.3;8802;America
Ecuador;2007;2.768;74.973;13849721;27.5;8840;America
Ecuador;2008;2.728;75.172;14056740;26.8;9244;America
Ecuador;2009;2.69;75.396;14261566;26;9143;America
Ecuador;2010;2.655;75.647;14464739;25.2;9311;America
Ecuador;2011;2.622;75.917;14666055;24.5;9882;America
Ecuador;2012;2.59;76.195;14864987;23.7;10233;America
Ecuador;2013;2.559;76.471;15061398;23;10541;America
Egypt;1964;6.471;50.133;30970067;274.8;2443;Middle East & North Africa
Egypt;1965;6.405;50.578;31771227;266.9;2509;Middle East & North Africa
Egypt;1966;6.327;50.977;32586961;260.3;2447;Middle East & North Africa
Egypt;1967;6.238;51.325;33415926;254.8;2377;Middle East & North Africa
Egypt;1968;6.141;51.625;34252634;250.2;2460;Middle East & North Africa
Egypt;1969;6.04;51.898;35089893;246.4;2614;Middle East & North Africa
Egypt;1970;5.94;52.179;35923283;242.9;3055;Middle East & North Africa
Egypt;1971;5.846;52.512;36751162;239.4;3090;Middle East & North Africa
Egypt;1972;5.763;52.926;37577248;235.2;3140;Middle East & North Africa
Egypt;1973;5.692;53.44;38409289;229.7;3095;Middle East & North Africa
Egypt;1974;5.633;54.052;39258086;222.9;3105;Middle East & North Africa
Egypt;1975;5.585;54.749;40132189;214.7;3193;Middle East & North Africa
Egypt;1976;5.545;55.496;41033408;205.7;3552;Middle East & North Africa
Egypt;1977;5.507;56.254;41961731;196.2;3745;Middle East & North Africa
Egypt;1978;5.465;56.99;42921556;186.6;3953;Middle East & North Africa
Egypt;1979;5.418;57.692;43917526;177;4262;Middle East & North Africa
Egypt;1980;5.366;58.365;44952497;167.6;4580;Middle East & North Africa
Egypt;1981;5.31;59.028;46025305;158.1;4553;Middle East & North Africa
Egypt;1982;5.251;59.705;47133557;148.4;4757;Middle East & North Africa
Egypt;1983;5.189;60.406;48276547;138.5;5044;Middle East & North Africa
Egypt;1984;5.123;61.124;49453054;128.5;5303;Middle East & North Africa
Egypt;1985;5.045;61.838;50659625;118.8;5539;Middle East & North Africa
Egypt;1986;4.947;62.518;51899728;110.1;5658;Middle East & North Africa
Egypt;1987;4.827;63.141;53166492;102.5;5774;Middle East & North Africa
Egypt;1988;4.684;63.692;54433720;96;5886;Middle East & North Africa
Egypt;1989;4.522;64.173;55667119;90.6;5933;Middle East & North Africa
Egypt;1990;4.35;64.601;56843275;85.9;6020;Middle East & North Africa
Egypt;1991;4.179;65.007;57952386;81.7;5974;Middle East & North Africa
Egypt;1992;4.018;65.42;59004372;77.5;6134;Middle East & North Africa
Egypt;1993;3.876;65.859;60020423;73.3;6212;Middle East & North Africa
Egypt;1994;3.757;66.326;61032081;68.9;6360;Middle East & North Africa
Egypt;1995;3.659;66.806;62063810;64.6;6553;Middle East & North Africa
Egypt;1996;3.579;67.277;63120498;60.4;6774;Middle East & North Africa
Egypt;1997;3.508;67.708;64199588;56.5;7036;Middle East & North Africa
Egypt;1998;3.44;68.079;65309201;52.8;7207;Middle East & North Africa
Egypt;1999;3.372;68.387;66457136;49.5;7528;Middle East & North Africa
Egypt;2000;3.306;68.632;67648419;46.5;7807;Middle East & North Africa
Egypt;2001;3.242;68.826;68888032;43.8;7955;Middle East & North Africa
Egypt;2002;3.184;68.99;70174632;41.4;8013;Middle East & North Africa
Egypt;2003;3.134;69.144;71498433;39.2;8134;Middle East & North Africa
Egypt;2004;3.091;69.299;72844998;37.3;8328;Middle East & North Africa
Egypt;2005;3.053;69.464;74203215;35.6;8556;Middle East & North Africa
Egypt;2006;3.02;69.645;75568453;34.1;8990;Middle East & North Africa
Egypt;2007;2.987;69.838;76941572;32.7;9467;Middle East & North Africa
Egypt;2008;2.954;70.042;78323298;31.4;9974;Middle East & North Africa
Egypt;2009;2.919;70.256;79716203;30.2;10267;Middle East & North Africa
Egypt;2010;2.883;70.478;81121077;29;10615;Middle East & North Africa
Egypt;2011;2.845;70.705;82536770;27.9;10629;Middle East & North Africa
Egypt;2012;2.807;70.933;83958369;26.8;10683;Middle East & North Africa
Egypt;2013;2.77;71.157;85378440;25.8;10731;Middle East & North Africa
El Salvador;1964;6.699;53.953;3146076;172.7;4585;America
El Salvador;1965;6.643;54.499;3244774;169.5;4671;America
El Salvador;1966;6.571;54.995;3342957;166.4;4819;America
El Salvador;1967;6.487;55.442;3440705;163.5;4906;America
El Salvador;1968;6.396;55.844;3538389;160.7;4882;America
El Salvador;1969;6.3;56.198;3636782;158;4863;America
El Salvador;1970;6.203;56.498;3736311;155.1;4810;America
El Salvador;1971;6.106;56.738;3836884;152.1;4878;America
El Salvador;1972;6.01;56.917;3937757;148.9;5033;America
El Salvador;1973;5.914;57.037;4037935;145.5;5119;America
El Salvador;1974;5.817;57.106;4136133;141.7;5312;America
El Salvador;1975;5.718;57.111;4231358;137.4;5448;America
El Salvador;1976;5.615;57.038;4323383;132.7;5498;America
El Salvador;1977;5.506;56.9;4412237;127.8;5659;America
El Salvador;1978;5.389;56.731;4497535;122.4;5867;America
El Salvador;1979;5.266;56.579;4578922;116.7;5618;America
El Salvador;1980;5.137;56.525;4656263;110.7;5064;America
El Salvador;1981;5.004;56.657;4729467;104.5;4692;America
El Salvador;1982;4.87;57.025;4798918;98.2;4463;America
El Salvador;1983;4.738;57.651;4865611;92;4436;America
El Salvador;1984;4.609;58.527;4930893;86;4459;America
El Salvador;1985;4.485;59.625;4995888;80.4;4478;America
El Salvador;1986;4.367;60.892;5060307;75.2;4434;America
El Salvador;1987;4.255;62.234;5124240;70.6;4457;America
El Salvador;1988;4.148;63.559;5189565;66.5;4449;America
El Salvador;1989;4.047;64.804;5258654;62.8;4408;America
El Salvador;1990;3.951;65.908;5332842;59.4;4454;America
El Salvador;1991;3.862;66.828;5413269;56.3;4545;America
El Salvador;1992;3.777;67.572;5498489;53.2;4811;America
El Salvador;1993;3.695;68.158;5584047;50.3;5086;America
El Salvador;1994;3.614;68.591;5663820;47.4;5318;America
El Salvador;1995;3.529;68.893;5733401;44.5;5589;America
El Salvador;1996;3.432;69.097;5791403;41.7;5626;America
El Salvador;1997;3.323;69.249;5839103;39.1;5817;America
El Salvador;1998;3.201;69.389;5878097;36.6;5994;America
El Salvador;1999;3.07;69.539;5911094;34.4;6165;America
El Salvador;2000;2.934;69.715;5940305;32.4;6266;America
El Salvador;2001;2.803;69.917;5966027;30.6;6345;America
El Salvador;2002;2.683;70.127;5988233;29;6469;America
El Salvador;2003;2.58;70.335;6008523;27.5;6595;America
El Salvador;2004;2.496;70.543;6028792;26.1;6693;America
El Salvador;2005;2.433;70.752;6050513;24.8;6907;America
El Salvador;2006;2.386;70.965;6074487;23.6;7148;America
El Salvador;2007;2.35;71.184;6100868;22.6;7391;America
El Salvador;2008;2.319;71.41;6129628;21.6;7450;America
El Salvador;2009;2.291;71.643;6160423;20.8;7180;America
El Salvador;2010;2.263;71.88;6192993;20;7237;America
El Salvador;2011;2.236;72.12;6227491;19.3;7352;America
El Salvador;2012;2.209;72.361;6264129;18.6;7442;America
El Salvador;2013;2.184;72.599;6302723;18;7515;America
Equatorial Guinea;1964;5.57;37.944;264745;274.46;1041;Sub-Saharan Africa
Equatorial Guinea;1965;5.595;38.245;269429;268.37;1169;Sub-Saharan Africa
Equatorial Guinea;1966;5.619;38.546;275472;262.28;1203;Sub-Saharan Africa
Equatorial Guinea;1967;5.64;38.847;282446;256.16;1268;Sub-Saharan Africa
Equatorial Guinea;1968;5.658;39.149;288703;250.41;1296;Sub-Saharan Africa
Equatorial Guinea;1969;5.671;39.451;292015;244.21;1242;Sub-Saharan Africa
Equatorial Guinea;1970;5.678;39.753;290907;239.18;1193;Sub-Saharan Africa
Equatorial Guinea;1971;5.681;40.053;284913;234.51;1081;Sub-Saharan Africa
Equatorial Guinea;1972;5.68;40.352;274893;230.18;933;Sub-Saharan Africa
Equatorial Guinea;1973;5.677;40.65;262377;229.33;971;Sub-Saharan Africa
Equatorial Guinea;1974;5.675;40.949;249569;228.48;1029;Sub-Saharan Africa
Equatorial Guinea;1975;5.674;41.254;238240;227.64;1181;Sub-Saharan Africa
Equatorial Guinea;1976;5.676;41.569;228534;226.79;1325;Sub-Saharan Africa
Equatorial Guinea;1977;5.682;41.896;220448;225.95;1331;Sub-Saharan Africa
Equatorial Guinea;1978;5.693;42.237;215415;225.12;1436;Sub-Saharan Africa
Equatorial Guinea;1979;5.708;42.59;215116;224.28;1407;Sub-Saharan Africa
Equatorial Guinea;1980;5.728;42.953;220582;234.78;1349;Sub-Saharan Africa
Equatorial Guinea;1981;5.751;43.323;232676;228.74;1301;Sub-Saharan Africa
Equatorial Guinea;1982;5.776;43.696;250712;221.8;1290;Sub-Saharan Africa
Equatorial Guinea;1983;5.802;44.065;272217;217.5;1248;Sub-Saharan Africa
Equatorial Guinea;1984;5.826;44.429;293701;213.1;1169;Sub-Saharan Africa
Equatorial Guinea;1985;5.848;44.787;312634;209.1;1240;Sub-Saharan Africa
Equatorial Guinea;1986;5.866;45.145;328119;205.1;1154;Sub-Saharan Africa
Equatorial Guinea;1987;5.881;45.501;340825;201.4;1161;Sub-Saharan Africa
Equatorial Guinea;1988;5.891;45.855;351694;197.5;1155;Sub-Saharan Africa
Equatorial Guinea;1989;5.897;46.2;362325;193.6;1108;Sub-Saharan Africa
Equatorial Guinea;1990;5.9;46.526;373887;189.5;1050;Sub-Saharan Africa
Equatorial Guinea;1991;5.901;46.822;386536;185.8;1005;Sub-Saharan Africa
Equatorial Guinea;1992;5.902;47.079;399843;182;1310;Sub-Saharan Africa
Equatorial Guinea;1993;5.902;47.293;413730;178.3;1406;Sub-Saharan Africa
Equatorial Guinea;1994;5.901;47.464;428005;174.6;1586;Sub-Saharan Africa
Equatorial Guinea;1995;5.897;47.586;442527;171.2;1803;Sub-Saharan Africa
Equatorial Guinea;1996;5.888;47.656;457321;167.6;2907;Sub-Saharan Africa
Equatorial Guinea;1997;5.872;47.686;472486;163.9;7037;Sub-Saharan Africa
Equatorial Guinea;1998;5.847;47.694;488039;160.1;8437;Sub-Saharan Africa
Equatorial Guinea;1999;5.814;47.698;504001;156.1;10273;Sub-Saharan Africa
Equatorial Guinea;2000;5.773;47.723;520380;152.1;11768;Sub-Saharan Africa
Equatorial Guinea;2001;5.727;47.796;537195;147.9;18637;Sub-Saharan Africa
Equatorial Guinea;2002;5.678;47.934;554429;143.8;21586;Sub-Saharan Africa
Equatorial Guinea;2003;5.627;48.147;571999;139.6;23856;Sub-Saharan Africa
Equatorial Guinea;2004;5.574;48.442;589794;135.4;31942;Sub-Saharan Africa
Equatorial Guinea;2005;5.518;48.822;607739;131.2;36200;Sub-Saharan Africa
Equatorial Guinea;2006;5.457;49.28;625777;126.9;33468;Sub-Saharan Africa
Equatorial Guinea;2007;5.39;49.796;643936;122.7;36788;Sub-Saharan Africa
Equatorial Guinea;2008;5.314;50.347;662327;118.4;40143;Sub-Saharan Africa
Equatorial Guinea;2009;5.231;50.915;681115;114.6;35880;Sub-Saharan Africa
Equatorial Guinea;2010;5.14;51.483;700401;110.9;34431;Sub-Saharan Africa
Equatorial Guinea;2011;5.044;52.034;720213;107.3;35150;Sub-Saharan Africa
Equatorial Guinea;2012;4.945;52.562;740471;103.7;35282;Sub-Saharan Africa
Equatorial Guinea;2013;4.845;53.062;761050;100.3;32654;Sub-Saharan Africa
Eritrea;1964;6.778;38.42;1577613;259.26;937;Sub-Saharan Africa
Eritrea;1965;6.752;38.731;1619301;251.59;974;Sub-Saharan Africa
Eritrea;1966;6.728;39.064;1662247;244.15;998;Sub-Saharan Africa
Eritrea;1967;6.706;39.416;1706539;236.92;1039;Sub-Saharan Africa
Eritrea;1968;6.686;39.781;1752123;229.91;1068;Sub-Saharan Africa
Eritrea;1969;6.667;40.154;1798934;223.11;1080;Sub-Saharan Africa
Eritrea;1970;6.65;40.529;1847000;221.4;1037;Sub-Saharan Africa
Eritrea;1971;6.637;40.9;1896028;219.48;1054;Sub-Saharan Africa
Eritrea;1972;6.626;41.26;1946213;217.66;1068;Sub-Saharan Africa
Eritrea;1973;6.619;41.605;1998632;215.54;1061;Sub-Saharan Africa
Eritrea;1974;6.615;41.932;2054727;213.1;1035;Sub-Saharan Africa
Eritrea;1975;6.614;42.231;2115400;208.8;965;Sub-Saharan Africa
Eritrea;1976;6.616;42.495;2181178;204.7;948;Sub-Saharan Africa
Eritrea;1977;6.619;42.727;2251397;200.8;931;Sub-Saharan Africa
Eritrea;1978;6.623;42.936;2324290;197.1;864;Sub-Saharan Africa
Eritrea;1979;6.627;43.135;2397387;193.9;940;Sub-Saharan Africa
Eritrea;1980;6.628;43.34;2468902;191;942;Sub-Saharan Africa
Eritrea;1981;6.625;43.57;2537333;188.2;943;Sub-Saharan Africa
Eritrea;1982;6.618;43.841;2602966;185.3;925;Sub-Saharan Africa
Eritrea;1983;6.607;44.168;2667868;182.3;966;Sub-Saharan Africa
Eritrea;1984;6.591;44.561;2735121;179.1;913;Sub-Saharan Africa
Eritrea;1985;6.572;45.026;2806456;175.7;783;Sub-Saharan Africa
Eritrea;1986;6.553;45.564;2884388;171.8;831;Sub-Saharan Africa
Eritrea;1987;6.535;46.164;2967048;167.5;915;Sub-Saharan Africa
Eritrea;1988;6.519;46.815;3046674;162.7;891;Sub-Saharan Africa
Eritrea;1989;6.504;47.51;3112654;157.3;858;Sub-Saharan Africa
Eritrea;1990;6.488;48.249;3158295;151.4;850;Sub-Saharan Africa
Eritrea;1991;6.467;49.036;3180430;145;939;Sub-Saharan Africa
Eritrea;1992;6.438;49.865;3184019;138.2;1040;Sub-Saharan Africa
Eritrea;1993;6.4;50.724;3180541;131.2;1175;Sub-Saharan Africa
Eritrea;1994;6.351;51.597;3186063;124.1;1416;Sub-Saharan Africa
Eritrea;1995;6.293;52.463;3212503;117.3;1438;Sub-Saharan Africa
Eritrea;1996;6.228;53.3;3263016;110.8;1542;Sub-Saharan Africa
Eritrea;1997;6.159;54.093;3335157;104.8;1623;Sub-Saharan Africa
Eritrea;1998;6.088;54.833;3428264;99.2;1603;Sub-Saharan Africa
Eritrea;1999;6.015;55.512;3539885;94;1550;Sub-Saharan Africa
Eritrea;2000;5.94;56.131;3667576;89.1;1446;Sub-Saharan Africa
Eritrea;2001;5.86;56.695;3812473;84.6;1511;Sub-Saharan Africa
Eritrea;2002;5.774;57.223;3973973;80.4;1491;Sub-Saharan Africa
Eritrea;2003;5.681;57.731;4145500;76.5;1389;Sub-Saharan Africa
Eritrea;2004;5.582;58.227;4318343;72.9;1351;Sub-Saharan Africa
Eritrea;2005;5.478;58.723;4486155;69.5;1332;Sub-Saharan Africa
Eritrea;2006;5.372;59.222;4645837;66.3;1272;Sub-Saharan Africa
Eritrea;2007;5.266;59.727;4798561;63.2;1246;Sub-Saharan Africa
Eritrea;2008;5.163;60.236;4947521;60.4;1088;Sub-Saharan Africa
Eritrea;2009;5.063;60.752;5097998;57.9;1095;Sub-Saharan Africa
Eritrea;2010;4.968;61.275;5253676;55.6;1083;Sub-Saharan Africa
Eritrea;2011;4.875;61.802;5415280;53.5;1139;Sub-Saharan Africa
Eritrea;2012;4.785;62.329;5580862;51.6;1180;Sub-Saharan Africa
Eritrea;2013;4.696;62.852;5748304;49.7;1157;Sub-Saharan Africa
Estonia;1964;1.953;70.64;1275487;36.22;7728;Europe & Central Asia
Estonia;1965;1.967;70.71;1290996;29.98;8069;Europe & Central Asia
Estonia;1966;1.987;70.68;1306197;28.76;8368;Europe & Central Asia
Estonia;1967;2.012;70.97;1321132;27.82;8647;Europe & Central Asia
Estonia;1968;2.041;70.59;1335846;28;9066;Europe & Central Asia
Estonia;1969;2.07;70.28;1350454;25.93;9109;Europe & Central Asia
Estonia;1970;2.097;70.39;1365002;27.16;9721;Europe & Central Asia
Estonia;1971;2.118;70.59;1379574;26.31;9885;Europe & Central Asia
Estonia;1972;2.129;70.35;1394029;24.14;9844;Europe & Central Asia
Estonia;1973;2.132;70.7;1407932;24.33;10573;Europe & Central Asia
Estonia;1974;2.125;70.8;1420709;26.68;10839;Europe & Central Asia
Estonia;1975;2.112;70.12;1431998;26.22;10829;Europe & Central Asia
Estonia;1976;2.095;69.74;1441551;26.44;11297;Europe & Central Asia
Estonia;1977;2.079;69.86;1449609;27.2;11525;Europe & Central Asia
Estonia;1978;2.066;69.72;1456892;25.52;11778;Europe & Central Asia
Estonia;1979;2.06;69.5;1464417;27.69;11690;Europe & Central Asia
Estonia;1980;2.063;69.59;1472898;27.1;11676;Europe & Central Asia
Estonia;1981;2.078;69.46;1482176;26.2;11753;Europe & Central Asia
Estonia;1982;2.103;69.86;1491897;25.3;12010;Europe & Central Asia
Estonia;1983;2.134;69.78;1502292;24.5;12358;Europe & Central Asia
Estonia;1984;2.166;69.65;1513617;23.8;12470;Europe & Central Asia
Estonia;1985;2.189;69.79;1525790;23.1;12540;Europe & Central Asia
Estonia;1986;2.193;70.93;1539549;22.6;13014;Europe & Central Asia
Estonia;1987;2.171;70.94;1554175;22;13144;Europe & Central Asia
Estonia;1988;2.121;70.98;1566396;21.5;13392;Europe & Central Asia
Estonia;1989;2.043;70.53;1571840;20.9;13601;Europe & Central Asia
Estonia;1990;1.943;69.9;1567631;20.2;13260;Europe & Central Asia
Estonia;1991;1.828;69.8;1552370;19.5;12008;Europe & Central Asia
Estonia;1992;1.711;69.14;1527660;18.7;10523;Europe & Central Asia
Estonia;1993;1.602;68.19;1497364;17.8;9870;Europe & Central Asia
Estonia;1994;1.507;66.67;1467016;16.8;9870;Europe & Central Asia
Estonia;1995;1.432;67.72;1440710;15.8;10464;Europe & Central Asia
Estonia;1996;1.378;69.94;1419727;14.8;11245;Europe & Central Asia
Estonia;1997;1.342;70.13;1403188;13.8;12709;Europe & Central Asia
Estonia;1998;1.32;69.72;1390414;12.8;13705;Europe & Central Asia
Estonia;1999;1.312;70.5;1379962;11.9;13723;Europe & Central Asia
Estonia;2000;1.319;70.8;1370749;11;14877;Europe & Central Asia
Estonia;2001;1.341;70.67;1362823;10.2;15894;Europe & Central Asia
Estonia;2002;1.377;71.23;1356644;9.4;16974;Europe & Central Asia
Estonia;2003;1.422;71.82;1351955;8.6;18359;Europe & Central Asia
Estonia;2004;1.472;72.29;1348449;7.9;19665;Europe & Central Asia
Estonia;2005;1.522;72.96;1345857;7.3;21651;Europe & Central Asia
Estonia;2006;1.565;73.13;1344038;6.7;24047;Europe & Central Asia
Estonia;2007;1.598;73.14;1342873;6.1;26066;Europe & Central Asia
Estonia;2008;1.619;73.23;1342145;5.5;24743;Europe & Central Asia
Estonia;2009;1.628;73.915;1341629;5;21137;Europe & Central Asia
Estonia;2010;1.625;74.094;1341140;4.5;21710;Europe & Central Asia
Estonia;2011;1.617;74.226;1340537;4.1;23576;Europe & Central Asia
Estonia;2012;1.609;74.335;1339762;3.7;24761;Europe & Central Asia
Estonia;2013;1.604;74.441;1338832;3.4;25254;Europe & Central Asia
Ethiopia;1964;6.867;40.2;24846785;255.99;698;Sub-Saharan Africa
Ethiopia;1965;6.864;39;25480202;248.9;727;Sub-Saharan Africa
Ethiopia;1966;6.867;40;26128435;242;746;Sub-Saharan Africa
Ethiopia;1967;6.88;42.027;26790992;241.5;777;Sub-Saharan Africa
Ethiopia;1968;6.903;42.357;27476546;241;800;Sub-Saharan Africa
Ethiopia;1969;6.937;42.663;28197484;241.2;810;Sub-Saharan Africa
Ethiopia;1970;6.978;42.949;28959382;241.1;778;Sub-Saharan Africa
Ethiopia;1971;7.02;43.219;29777985;241.2;792;Sub-Saharan Africa
Ethiopia;1972;7.06;43.1;30642920;241.1;803;Sub-Saharan Africa
Ethiopia;1973;7.094;41;31503206;241;799;Sub-Saharan Africa
Ethiopia;1974;7.121;38.9;32289683;241;780;Sub-Saharan Africa
Ethiopia;1975;7.143;40;32958964;241.5;729;Sub-Saharan Africa
Ethiopia;1976;7.167;44.118;33486288;242.1;716;Sub-Saharan Africa
Ethiopia;1977;7.195;43.7;33903618;242.7;704;Sub-Saharan Africa
Ethiopia;1978;7.23;43.4;34294030;243;655;Sub-Saharan Africa
Ethiopia;1979;7.271;44.1;34773640;242.8;713;Sub-Saharan Africa
Ethiopia;1980;7.316;44.2;35426282;241.6;715;Sub-Saharan Africa
Ethiopia;1981;7.36;44.3;36282554;239.3;717;Sub-Saharan Africa
Ethiopia;1982;7.397;44.4;37319328;236;704;Sub-Saharan Africa
Ethiopia;1983;7.424;44;38500829;232;736;Sub-Saharan Africa
Ethiopia;1984;7.437;41;39768079;227.6;696;Sub-Saharan Africa
Ethiopia;1985;7.435;37;41077517;223.4;597;Sub-Saharan Africa
Ethiopia;1986;7.418;43;42417873;219.3;635;Sub-Saharan Africa
Ethiopia;1987;7.387;45.591;43802479;215.5;700;Sub-Saharan Africa
Ethiopia;1988;7.347;46.079;45240322;212;682;Sub-Saharan Africa
Ethiopia;1989;7.298;46.531;46747612;208.4;657;Sub-Saharan Africa
Ethiopia;1990;7.246;46.948;48333261;204.6;653;Sub-Saharan Africa
Ethiopia;1991;7.193;47.348;49998845;200.2;585;Sub-Saharan Africa
Ethiopia;1992;7.143;47.763;51730288;195;516;Sub-Saharan Africa
Ethiopia;1993;7.094;48.218;53502211;188.9;564;Sub-Saharan Africa
Ethiopia;1994;7.046;48.717;55281054;182;562;Sub-Saharan Africa
Ethiopia;1995;6.995;49.257;57042197;175;578;Sub-Saharan Africa
Ethiopia;1996;6.935;49.825;58774378;168.3;630;Sub-Saharan Africa
Ethiopia;1997;6.861;50.407;60481739;162;630;Sub-Saharan Africa
Ethiopia;1998;6.769;50.997;62174171;156.2;591;Sub-Saharan Africa
Ethiopia;1999;6.659;51.603;63868806;150.8;604;Sub-Saharan Africa
Ethiopia;2000;6.529;52.245;65577897;145.1;623;Sub-Saharan Africa
Ethiopia;2001;6.38;52.952;67303731;139;656;Sub-Saharan Africa
Ethiopia;2002;6.218;53.742;69040669;132.2;647;Sub-Saharan Africa
Ethiopia;2003;6.046;54.619;70784012;124.8;615;Sub-Saharan Africa
Ethiopia;2004;5.87;55.573;72526620;117;679;Sub-Saharan Africa
Ethiopia;2005;5.693;56.585;74263861;109.1;738;Sub-Saharan Africa
Ethiopia;2006;5.52;57.63;75993403;101.3;796;Sub-Saharan Africa
